 INFO  Accepting connections at http://localhost:3000
 HTTP  29/8/2026 10:18:07 p. m. ::1 GET /pages/mascotas.html
 HTTP  29/8/2026 10:18:07 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:07 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:07 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:07 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:07 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:07 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:07 p. m. ::1 GET /pages/configuracion.html
 HTTP  29/8/2026 10:18:07 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:07 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:07 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:07 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:07 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:07 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 10:18:07 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:07 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:07 p. m. ::1 GET /index.html
 HTTP  29/8/2026 10:18:07 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:07 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:07 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:07 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:07 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:07 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:07 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:07 p. m. ::1 GET /pages/pago-form.html
 HTTP  29/8/2026 10:18:07 p. m. ::1 Returned 200 in 8 ms
 HTTP  29/8/2026 10:18:07 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:07 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:07 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:07 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:07 p. m. ::1 GET /assets/js/forms.js
 HTTP  29/8/2026 10:18:07 p. m. ::1 Returned 304 in 5 ms
 HTTP  29/8/2026 10:18:07 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:07 p. m. ::1 Returned 304 in 8 ms
 HTTP  29/8/2026 10:18:08 p. m. ::1 GET /pages/mascota-form.html
 HTTP  29/8/2026 10:18:08 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:08 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:08 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:08 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:08 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:08 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 10:18:08 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:08 p. m. ::1 GET /assets/js/forms.js
 HTTP  29/8/2026 10:18:08 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:08 p. m. ::1 GET /pages/pagos.html
 HTTP  29/8/2026 10:18:08 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:08 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:08 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:08 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:08 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:08 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:08 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:08 p. m. ::1 GET /pages/mascotas.html
 HTTP  29/8/2026 10:18:08 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:08 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:08 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:08 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:08 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:08 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:08 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:08 p. m. ::1 GET /login.html
 HTTP  29/8/2026 10:18:08 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:09 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:09 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:09 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:09 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:09 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 10:18:09 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:09 p. m. ::1 GET /index.html
 HTTP  29/8/2026 10:18:09 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:09 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:09 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:09 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:09 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:09 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:09 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:09 p. m. ::1 GET /pages/mascotas.html
 HTTP  29/8/2026 10:18:09 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:09 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:09 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:09 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:09 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:09 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:09 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:09 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:09 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:09 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 10:18:09 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:09 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 10:18:09 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:10 p. m. ::1 GET /login.html
 HTTP  29/8/2026 10:18:10 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:10 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:10 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:10 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:10 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:10 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 10:18:10 p. m. 127.0.0.1 Returned 404 in 2 ms
 HTTP  29/8/2026 10:18:10 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:10 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:10 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 10:18:10 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:10 p. m. ::1 GET /index.html
 HTTP  29/8/2026 10:18:10 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:10 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:10 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:10 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:10 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:10 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:10 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:10 p. m. ::1 GET /pages/mascotas.html
 HTTP  29/8/2026 10:18:10 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:10 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:10 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:10 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:10 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:10 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:10 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:10 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 10:18:10 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:10 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:10 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:10 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:10 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:10 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:10 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:10 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 10:18:10 p. m. 127.0.0.1 Returned 404 in 2 ms
 HTTP  29/8/2026 10:18:11 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 10:18:11 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:11 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:11 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:11 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:11 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:13 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 10:18:13 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:13 p. m. ::1 GET /login.html
 HTTP  29/8/2026 10:18:13 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:13 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:13 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:13 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:13 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:13 p. m. ::1 GET /login.html
 HTTP  29/8/2026 10:18:13 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:14 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:14 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:14 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:14 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:14 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:14 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:14 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:14 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 10:18:14 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 10:18:14 p. m. 127.0.0.1 Returned 404 in 2 ms
 HTTP  29/8/2026 10:18:14 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 10:18:14 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:14 p. m. ::1 GET /index.html
 HTTP  29/8/2026 10:18:14 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:14 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:14 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:14 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:14 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:14 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:14 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:15 p. m. ::1 GET /login.html
 HTTP  29/8/2026 10:18:15 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:15 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:15 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:15 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:15 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:15 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:15 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:15 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:15 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:15 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 10:18:15 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:15 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 10:18:15 p. m. 127.0.0.1 Returned 404 in 3 ms
 HTTP  29/8/2026 10:18:15 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:15 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:15 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:15 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:15 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:15 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:16 p. m. ::1 GET /login.html
 HTTP  29/8/2026 10:18:16 p. m. ::1 Returned 200 in 7 ms
 HTTP  29/8/2026 10:18:16 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:16 p. m. ::1 Returned 200 in 4 ms
 HTTP  29/8/2026 10:18:16 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:16 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:16 p. m. ::1 GET /login.html
 HTTP  29/8/2026 10:18:16 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:16 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:16 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:16 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:16 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 GET /pages/configuracion.html
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 GET /registro.html
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:16 p. m. ::1 GET /login.html
 HTTP  29/8/2026 10:18:16 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:16 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:16 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:16 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:16 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:16 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /index.html
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 304 in 5 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 200 in 5 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 304 in 9 ms
 HTTP  29/8/2026 10:18:17 p. m. 127.0.0.1 GET /pages/inventario.html
 HTTP  29/8/2026 10:18:17 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:17 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:17 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:17 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:17 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /pages/configuracion.html
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:17 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:17 p. m. 127.0.0.1 Returned 304 in 14 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:17 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:17 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:17 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:17 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /index.html
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /index.html
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:17 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 10:18:17 p. m. 127.0.0.1 Returned 404 in 2 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /pages/mascotas.html
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 304 in 10 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 10:18:17 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:17 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 10:18:18 p. m. ::1 GET /index.html
 HTTP  29/8/2026 10:18:18 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:18 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:18 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:18 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:18 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:18 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:18 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:18 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 10:18:18 p. m. 127.0.0.1 Returned 200 in 9 ms
 HTTP  29/8/2026 10:18:18 p. m. ::1 GET /pages/pagos.html
 HTTP  29/8/2026 10:18:18 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:18 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:18 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 10:18:18 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:18 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:18 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:18 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:18 p. m. ::1 GET /pages/mascota-form.html
 HTTP  29/8/2026 10:18:18 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:18 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:18 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:18 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:18 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:18 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:18 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:18 p. m. ::1 GET /assets/js/forms.js
 HTTP  29/8/2026 10:18:18 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:19 p. m. ::1 GET /pages/pago-form.html
 HTTP  29/8/2026 10:18:19 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:19 p. m. ::1 GET /login.html
 HTTP  29/8/2026 10:18:19 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:19 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:19 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:19 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:19 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:19 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:19 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:19 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:19 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:19 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:19 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:19 p. m. ::1 GET /assets/js/forms.js
 HTTP  29/8/2026 10:18:19 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:19 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:19 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:19 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 10:18:19 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 10:18:19 p. m. ::1 GET /registro.html
 HTTP  29/8/2026 10:18:19 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:19 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:19 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:19 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:19 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:20 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 10:18:20 p. m. 127.0.0.1 Returned 404 in 3 ms
 HTTP  29/8/2026 10:18:20 p. m. 127.0.0.1 GET /registro.html
 HTTP  29/8/2026 10:18:20 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:20 p. m. ::1 GET /index.html
 HTTP  29/8/2026 10:18:20 p. m. ::1 Returned 200 in 4 ms
 HTTP  29/8/2026 10:18:20 p. m. ::1 GET /assets/css/styles.css
